Time_Step_Min,DNI_Irradiance,Inlet_Temp,Current_Outlet_Temp,Previous_Salt_Flow,Optimal_Flow_Target
5795,0.0,292.27,292.27,0.0,0.0
5800,0.0,289.3,289.3,0.0,0.0
5805,0.0,291.1,291.1,0.0,0.0
5810,0.0,294.26,294.26,0.0,0.0
5815,0.0,291.38,291.38,0.0,0.0
5820,0.0,290.74,290.74,0.0,0.0
5825,0.0,293.2,293.2,0.0,0.0
5830,0.0,292.25,292.25,0.0,0.0
5835,0.0,288.4,288.4,0.0,0.0
5840,0.0,290.59,290.59,0.0,0.0
5845,0.0,286.57,286.57,0.0,0.0
5850,0.0,288.92,288.92,0.0,0.0
5855,0.0,290.63,290.63,0.0,0.0
5860,0.0,288.8,288.8,0.0,0.0
5865,0.0,290.55,290.55,0.0,0.0
5870,0.0,289.97,289.97,0.0,0.0
5875,0.0,291.07,291.07,0.0,0.0
5880,0.0,289.15,289.15,0.0,0.0
5885,0.0,288.12,288.12,0.0,0.0
5890,0.0,292.96,292.96,0.0,0.0
5895,0.0,289.01,289.01,0.0,0.0
5900,0.0,291.32,291.32,0.0,0.0
5905,0.0,292.87,292.87,0.0,0.0
5910,0.0,290.33,290.33,0.0,0.0
5915,0.0,288.29,288.29,0.0,0.0
5920,0.0,289.64,289.64,0.0,0.0
5925,0.0,292.04,292.04,0.0,0.0
5930,0.0,290.41,290.41,0.0,0.0
5935,0.0,287.59,287.59,0.0,0.0
5940,0.0,291.19,291.19,0.0,0.0
5945,0.0,291.54,291.54,0.0,0.0
5950,0.0,289.29,289.29,0.0,0.0
5955,0.0,291.22,291.22,0.0,0.0
5960,0.0,290.49,290.49,0.0,0.0
5965,0.0,289.61,289.61,0.0,0.0
5970,0.0,287.41,287.41,0.0,0.0
5975,0.0,292.16,292.16,0.0,0.0
5980,0.0,291.52,291.52,0.0,0.0
5985,0.0,291.17,291.17,0.0,0.0
5990,0.0,293.09,293.09,0.0,0.0
5995,0.0,291.89,291.89,0.0,0.0
6000,0.0,291.37,291.37,0.0,0.0
6005,0.0,285.57,285.57,0.0,0.0
6010,0.0,292.39,292.39,0.0,0.0
6015,0.0,290.17,290.17,0.0,0.0
6020,0.0,290.62,290.62,0.0,0.0
6025,0.0,290.64,290.64,0.0,0.0
6030,0.0,291.55,291.55,0.0,0.0
6035,0.0,292.24,292.24,0.0,0.0
6040,0.0,291.27,291.27,0.0,0.0
6045,0.0,290.95,290.95,0.0,0.0
6050,0.0,290.46,290.46,0.0,0.0
6055,0.0,283.3,283.3,0.0,0.0
6060,0.0,289.42,289.42,0.0,0.0
6065,0.0,288.12,288.12,0.0,0.0
6070,0.0,292.42,292.42,0.0,0.0
6075,0.0,291.24,291.24,0.0,0.0
6080,0.0,289.08,289.08,0.0,0.0
6085,0.0,289.28,289.28,0.0,0.0
6090,0.0,289.21,289.21,0.0,0.0
6095,0.0,289.18,289.18,0.0,0.0
6100,0.0,287.11,287.11,0.0,0.0
6105,0.0,286.68,286.68,0.0,0.0
6110,0.0,290.06,290.06,0.0,0.0
6115,0.0,292.15,292.15,0.0,0.0
6120,0.0,288.92,288.92,0.0,0.0
6125,21.81,290.61,600.0,0.0,0.0
6130,43.62,291.47,600.0,0.0,0.0
6135,65.4,288.01,430.18,0.0,26.7241
6140,87.16,289.96,600.0,26.7241,77.8752
6145,108.87,288.67,288.67,77.8752,77.2027
6150,130.53,293.21,600.0,77.2027,142.5007
6155,152.12,293.12,293.12,142.5007,129.4663
6160,113.79,288.02,600.0,129.4663,120.1638
6165,127.84,290.77,290.77,120.1638,99.975
6170,141.83,292.14,600.0,99.975,155.0779
6175,155.76,291.7,291.7,155.0779,133.0495
6180,169.6,290.16,600.0,133.0495,186.2911
6185,183.37,292.61,292.61,186.2911,165.9946
6190,197.05,288.19,600.0,165.9946,216.686
6195,259.26,289.39,289.39,216.686,252.3099
6200,275.86,288.24,600.0,252.3099,308.2117
6205,292.32,291.56,291.56,308.2117,293.0761
6210,308.65,288.83,600.0,293.0761,346.7906
6215,324.84,289.66,289.66,346.7906,328.8921
6220,340.86,291.24,600.0,328.8921,387.6719
6225,356.73,291.4,291.4,387.6719,368.3451
6230,372.42,288.19,600.0,368.3451,419.8297
6235,387.94,292.11,292.11,419.8297,405.9758
6240,403.27,290.91,600.0,405.9758,460.0351
6245,418.42,287.84,287.84,460.0351,434.9548
6250,347.6,287.34,600.0,434.9548,390.1327
6255,359.42,289.97,289.97,390.1327,369.5648
6260,371.06,291.7,600.0,369.5648,423.7313
6265,382.54,291.75,291.75,423.7313,399.098
6270,393.83,290.71,600.0,399.098,448.6847
6275,404.93,290.1,290.1,448.6847,422.8061
6280,415.84,291.02,600.0,422.8061,475.0589
6285,426.55,288.29,288.29,475.0589,445.0894
6290,437.06,293.37,600.0,445.0894,504.3338
6295,447.36,293.35,293.35,504.3338,477.9319
6300,457.45,290.86,600.0,477.9319,523.2022
6305,467.32,290.39,290.39,523.2022,496.0881
6310,737.28,289.18,600.0,496.0881,845.3976
6315,751.84,291.06,291.06,845.3976,830.1948
6320,766.04,288.62,600.0,830.1948,877.003
6325,779.88,285.55,285.55,877.003,846.0088
6330,793.35,284.57,600.0,846.0088,895.9249
6335,806.44,288.4,288.4,895.9249,885.4989
6340,819.15,290.31,600.0,885.4989,944.5649
6345,831.47,290.66,290.66,944.5649,922.042
6350,843.39,289.03,600.0,922.042,968.1643
6355,854.91,290.28,290.28,968.1643,948.1173
6360,866.03,289.45,600.0,948.1173,996.0121
6365,876.73,288.0,288.0,996.0121,965.5486
6370,887.01,289.89,600.0,965.5486,1022.2114
6375,550.5,291.63,291.63,1022.2114,595.8524
6380,556.29,288.09,600.0,595.8524,632.5062
6385,561.82,288.09,288.09,632.5062,601.3505
6390,567.08,287.86,600.0,601.3505,644.6897
6395,572.07,286.13,286.13,644.6897,608.8905
6400,576.78,289.04,600.0,608.8905,658.8456
6405,581.23,291.43,291.43,658.8456,631.4209
6410,585.39,290.35,600.0,631.4209,671.6755
6415,589.28,289.66,289.66,671.6755,636.7441
6420,592.89,290.26,600.0,636.7441,680.3177
6425,596.21,289.02,289.02,680.3177,643.3188
6430,599.25,286.1,600.0,643.3188,677.5426
6435,602.01,291.57,291.57,677.5426,656.1022
6440,604.48,292.14,600.0,656.1022,698.5009
6445,645.0,288.54,288.54,698.5009,698.7778
6450,647.02,289.7,600.0,698.7778,742.0318
6455,648.72,289.53,289.53,742.0318,705.5938
6460,650.12,290.7,600.0,705.5938,748.3048
6465,651.2,293.38,293.38,748.3048,718.5333
6470,651.98,292.32,600.0,718.5333,754.6692
6475,747.31,289.25,289.25,754.6692,819.4726
6480,747.48,291.08,600.0,819.4726,863.3074
6485,747.31,292.51,292.51,863.3074,829.2841
6490,746.77,290.82,600.0,829.2841,861.4109
6495,745.88,289.99,289.99,861.4109,820.0328
6500,744.64,290.89,600.0,820.0328,859.3236
6505,743.04,288.59,288.59,859.3236,812.5917
6510,741.09,288.89,600.0,812.5917,849.0504
6515,738.79,287.87,287.87,849.0504,805.5526
6520,736.13,290.61,600.0,805.5526,848.6523
6525,733.12,289.74,289.74,848.6523,804.4169
6530,729.77,288.35,600.0,804.4169,834.2228
6535,971.34,289.67,289.67,834.2228,1081.5546
6540,695.03,290.94,600.0,1081.5546,801.4771
6545,690.81,293.83,293.83,801.4771,766.5369
6550,686.25,292.02,600.0,766.5369,794.0621
6555,681.36,285.43,285.43,794.0621,732.688
6560,676.16,290.48,600.0,732.688,778.3727
6565,670.63,292.86,292.86,778.3727,740.0371
6570,664.78,287.32,600.0,740.0371,755.9043
6575,915.31,291.1,291.1,755.9043,1021.637
6580,906.31,289.53,600.0,1021.637,1043.0999
6585,706.52,292.3,292.3,1043.0999,780.7089
6590,698.75,290.81,600.0,780.7089,805.2599
6595,690.65,288.23,288.23,805.2599,750.8526
6600,682.22,289.6,600.0,750.8526,782.7538
6605,673.46,289.72,289.72,782.7538,734.8927
6610,664.39,289.75,600.0,734.8927,762.333
6615,655.0,292.24,292.24,762.333,719.9865
6620,645.29,288.31,600.0,719.9865,736.0791
6625,635.28,292.01,292.01,736.0791,696.2272
6630,624.97,289.4,600.0,696.2272,715.3453
6635,614.36,290.45,290.45,715.3453,667.8468
6640,603.46,290.14,600.0,667.8468,692.3127
6645,751.84,289.96,289.96,692.3127,826.8712
6650,737.28,289.97,600.0,826.8712,847.8727
6655,722.36,292.91,292.91,847.8727,801.1376
6660,624.49,291.68,600.0,801.1376,720.7164
6665,610.72,289.27,289.27,720.7164,660.7774
6670,596.66,293.17,600.0,660.7774,692.0696
6675,582.31,290.55,290.55,692.0696,630.6678
6680,567.69,290.72,600.0,630.6678,651.9466
6685,552.8,288.33,288.33,651.9466,591.402
6690,537.64,289.01,600.0,591.402,613.1552
6695,522.23,288.62,288.62,613.1552,556.5854
6700,506.56,290.17,600.0,556.5854,579.4977
6705,490.66,291.28,291.28,579.4977,525.0218
6710,537.3,290.73,600.0,525.0218,616.4274
6715,518.77,293.18,293.18,616.4274,561.8375
6720,500.0,288.22,600.0,561.8375,567.5135
6725,480.99,290.23,290.23,567.5135,511.7359
6730,461.75,287.43,600.0,511.7359,521.9223
6735,442.29,288.16,288.16,521.9223,463.0962
6740,357.62,292.53,600.0,463.0962,409.3223
6745,340.8,289.07,289.07,409.3223,346.7427
6750,323.82,288.39,600.0,346.7427,363.9827
6755,306.69,285.74,285.74,363.9827,303.454
6760,289.41,288.37,600.0,303.454,324.3066
6765,321.44,289.59,289.59,324.3066,324.8587
6770,300.71,287.29,600.0,324.8587,335.8144
6775,279.83,289.47,289.47,335.8144,276.316
6780,258.82,292.54,600.0,276.316,293.0234
6785,237.69,288.59,288.59,293.0234,226.5582
6790,216.44,288.11,600.0,226.5582,239.337
6795,195.09,287.75,287.75,239.337,176.632
6800,139.77,287.72,600.0,176.632,150.422
6805,122.44,291.07,291.07,150.422,93.7677
6810,105.06,290.1,600.0,93.7677,111.0328
6815,87.63,291.91,291.91,111.0328,53.1909
6820,62.37,294.04,600.0,53.1909,62.0903
6825,46.8,286.34,600.0,62.0903,0.0
6830,31.21,290.76,290.76,0.0,0.0
6835,15.61,287.76,600.0,0.0,0.0
6840,0.0,291.58,291.58,0.0,0.0
6845,0.0,289.46,289.46,0.0,0.0
6850,0.0,290.05,290.05,0.0,0.0
6855,0.0,287.43,287.43,0.0,0.0
6860,0.0,289.15,289.15,0.0,0.0
6865,0.0,290.18,290.18,0.0,0.0
6870,0.0,292.71,292.71,0.0,0.0
6875,0.0,288.41,288.41,0.0,0.0
6880,0.0,288.9,288.9,0.0,0.0
6885,0.0,291.89,291.89,0.0,0.0
6890,0.0,288.28,288.28,0.0,0.0
6895,0.0,292.28,292.28,0.0,0.0
6900,0.0,289.98,289.98,0.0,0.0
6905,0.0,290.61,290.61,0.0,0.0
6910,0.0,290.74,290.74,0.0,0.0
6915,0.0,288.77,288.77,0.0,0.0
6920,0.0,290.78,290.78,0.0,0.0
6925,0.0,288.46,288.46,0.0,0.0
6930,0.0,289.0,289.0,0.0,0.0
6935,0.0,291.12,291.12,0.0,0.0
6940,0.0,290.59,290.59,0.0,0.0
6945,0.0,289.85,289.85,0.0,0.0
6950,0.0,287.48,287.48,0.0,0.0
6955,0.0,287.98,287.98,0.0,0.0
6960,0.0,290.55,290.55,0.0,0.0
6965,0.0,291.46,291.46,0.0,0.0
6970,0.0,287.78,287.78,0.0,0.0
6975,0.0,288.32,288.32,0.0,0.0
6980,0.0,290.27,290.27,0.0,0.0
6985,0.0,290.23,290.23,0.0,0.0
6990,0.0,286.75,286.75,0.0,0.0
6995,0.0,290.32,290.32,0.0,0.0
7000,0.0,288.8,288.8,0.0,0.0
7005,0.0,293.28,293.28,0.0,0.0
7010,0.0,290.5,290.5,0.0,0.0
7015,0.0,290.84,290.84,0.0,0.0
7020,0.0,290.89,290.89,0.0,0.0
7025,0.0,287.57,287.57,0.0,0.0
7030,0.0,293.89,293.89,0.0,0.0
7035,0.0,286.75,286.75,0.0,0.0
7040,0.0,291.59,291.59,0.0,0.0
7045,0.0,291.24,291.24,0.0,0.0
7050,0.0,289.05,289.05,0.0,0.0
7055,0.0,291.33,291.33,0.0,0.0
7060,0.0,289.36,289.36,0.0,0.0
7065,0.0,288.65,288.65,0.0,0.0
7070,0.0,290.94,290.94,0.0,0.0
7075,0.0,287.99,287.99,0.0,0.0
7080,0.0,289.55,289.55,0.0,0.0
7085,0.0,288.81,288.81,0.0,0.0
7090,0.0,289.33,289.33,0.0,0.0
7095,0.0,290.87,290.87,0.0,0.0
7100,0.0,288.81,288.81,0.0,0.0
7105,0.0,289.62,289.62,0.0,0.0
7110,0.0,288.99,288.99,0.0,0.0
7115,0.0,292.89,292.89,0.0,0.0
7120,0.0,290.69,290.69,0.0,0.0
7125,0.0,290.44,290.44,0.0,0.0
7130,0.0,291.37,291.37,0.0,0.0
7135,0.0,288.81,288.81,0.0,0.0
7140,0.0,291.72,291.72,0.0,0.0
7145,0.0,290.69,290.69,0.0,0.0
7150,0.0,286.88,286.88,0.0,0.0
7155,0.0,287.14,287.14,0.0,0.0
7160,0.0,288.86,288.86,0.0,0.0
7165,0.0,287.36,287.36,0.0,0.0
7170,0.0,289.52,289.52,0.0,0.0
7175,0.0,287.97,287.97,0.0,0.0
7180,0.0,289.8,289.8,0.0,0.0
7185,0.0,292.82,292.82,0.0,0.0
7190,0.0,289.9,289.9,0.0,0.0
7195,0.0,289.39,289.39,0.0,0.0
7200,0.0,290.78,290.78,0.0,0.0
7205,0.0,288.61,288.61,0.0,0.0
7210,0.0,291.69,291.69,0.0,0.0
7215,0.0,290.99,290.99,0.0,0.0
7220,0.0,290.08,290.08,0.0,0.0
7225,0.0,290.31,290.31,0.0,0.0
7230,0.0,294.08,294.08,0.0,0.0
7235,0.0,291.88,291.88,0.0,0.0
7240,0.0,294.4,294.4,0.0,0.0
7245,0.0,291.06,291.06,0.0,0.0
7250,0.0,287.06,287.06,0.0,0.0
7255,0.0,289.48,289.48,0.0,0.0
7260,0.0,286.6,286.6,0.0,0.0
7265,0.0,291.06,291.06,0.0,0.0
7270,0.0,291.49,291.49,0.0,0.0
7275,0.0,288.23,288.23,0.0,0.0
7280,0.0,288.69,288.69,0.0,0.0
7285,0.0,290.3,290.3,0.0,0.0
7290,0.0,287.6,287.6,0.0,0.0
7295,0.0,287.45,287.45,0.0,0.0
7300,0.0,292.48,292.48,0.0,0.0
7305,0.0,290.23,290.23,0.0,0.0
7310,0.0,288.88,288.88,0.0,0.0
7315,0.0,286.62,286.62,0.0,0.0
7320,0.0,291.7,291.7,0.0,0.0
7325,0.0,288.63,288.63,0.0,0.0
7330,0.0,293.72,293.72,0.0,0.0
7335,0.0,291.72,291.72,0.0,0.0
7340,0.0,288.38,288.38,0.0,0.0
7345,0.0,288.57,288.57,0.0,0.0
7350,0.0,293.44,293.44,0.0,0.0
7355,0.0,289.83,289.83,0.0,0.0
7360,0.0,288.97,288.97,0.0,0.0
7365,0.0,290.06,290.06,0.0,0.0
7370,0.0,288.96,288.96,0.0,0.0
7375,0.0,290.48,290.48,0.0,0.0
7380,0.0,289.85,289.85,0.0,0.0
7385,0.0,291.75,291.75,0.0,0.0
7390,0.0,289.22,289.22,0.0,0.0
7395,0.0,288.23,288.23,0.0,0.0
7400,0.0,289.3,289.3,0.0,0.0
7405,0.0,289.29,289.29,0.0,0.0
7410,0.0,289.84,289.84,0.0,0.0
7415,0.0,291.27,291.27,0.0,0.0
7420,0.0,291.16,291.16,0.0,0.0
7425,0.0,292.4,292.4,0.0,0.0
7430,0.0,288.38,288.38,0.0,0.0
7435,0.0,290.78,290.78,0.0,0.0
7440,0.0,291.45,291.45,0.0,0.0
7445,0.0,288.65,288.65,0.0,0.0
7450,0.0,289.58,289.58,0.0,0.0
7455,0.0,286.5,286.5,0.0,0.0
7460,0.0,291.81,291.81,0.0,0.0
7465,0.0,289.57,289.57,0.0,0.0
7470,0.0,291.61,291.61,0.0,0.0
7475,0.0,290.41,290.41,0.0,0.0
7480,0.0,289.63,289.63,0.0,0.0
7485,0.0,286.81,286.81,0.0,0.0
7490,0.0,287.17,287.17,0.0,0.0
7495,0.0,284.81,284.81,0.0,0.0
